Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Unit ID","Ballot Type","Tally Type","Tally Date","No of Eligible Voters","Void Ballots","Labor Union1","Votes for Labor Union1","Labor Union2","Votes for Labor Union2","Labor Union3","Votes for Labor Union3","Votes Against","Total Ballots Counted","Runoff Required","Challenged Ballots","Challenges are Determinative","Union to Certify","Voting Unit (Unit A)","Voting Unit (Unit B)","Voting Unit (Unit C)","Voting Unit (Unit D)"
"Region 18, Minneapolis, Minnesota",18-RC-129086,"LDM WORLDWIDE CORP.",Closed,05/20/2014,07/09/2014,"Certific. of Representative",Minneapolis,MN,A,"Single Labor Organization",Initial,07/02/2014,34,,"International Alliance of Theatrical Stage Employees",17,,,,,9,26,,,,"International Alliance of Theatrical Stage Employees","All locally engaged daily hire sports broadcast technicians including Technical Director (TD), Audio Mixer (A1), Audio Assistant (A2), Specialty Microphone Operators (A3), Video Controller (V1), Assistant Video Controller (V2), Graphic Operators, Graphic Coordinators, Camera Operators (stationary, mobile, and remotely operated), Videotape Operators (VTR), Digital Recording Device Operators (DDR), Score Box Operators, Utility Technicians, Stage Managers, and Statisticians performing work at event locations including pre-production, production, and post-production work in connection with the telecasting of events, including sports events, pre- and post-game shows, at locations in Minnesota; excluding all other employees, guards, and supervisors as defined in the National Labor Relations Act.

Those eligible to vote in the election are those employees who have worked one or more events during the twelve month period from May 1, 2013 to April 30, 2014.",,,
"Region 16, Fort Worth, Texas",16-RC-129319,"Lyondell Chemical Company and Equistar Chemical, L.P.",Closed,05/23/2014,07/10/2014,"Certification of Results",Channelview,TX,A,"Single Labor Organization",Initial,07/02/2014,650,,"UNITED STEEL, PAPER AND FORESTRY, RUBBER, MANUFACTURING, ENERGY, ALLIED INDUSTRY AND SERVICE WORKERS INTERNATIONAL UNION, AFL-CIO",272,,,,,321,593,,1,,,"INCLUDED:   All regular hourly full time and part time production and maintenance employees, research and development employees and laboratory employees employed by the Employers at their Sheldon Road, Channelview, Texas facilities.

EXCLUDED:   All other employees including professional employees, office clerical employees, guards, watchmen and supervisors as defined in the Act.",,,
"Region 15, New Orleans, Louisiana",15-RC-129441,"Pallets Associates, Inc.",Closed,05/28/2014,07/14/2014,"Certific. of Representative","Baton Rouge",LA,A,"Single Labor Organization",Initial,07/02/2014,14,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS (IBT),  LOCAL  5",8,,,,,6,14,,,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS (IBT),  LOCAL  5","Included: All regular full-time and regular part-time drivers employed by the Employer out of its location at 1920 Sorrel Ave., Baton Rouge, LA 70802

Excluded: All dispatchers, shipping coordinators, temporary employees, office clerical employees, professional employees, managerial employees, guards and supervisors as defined in the Act.",,,
"Region 16, Fort Worth, Texas",16-RC-129372,"ANGELICA TEXTILE SERVICES, INC.",Closed,05/23/2014,07/10/2014,"Certific. of Representative",Houston,TX,A,"Single Labor Organization",Initial,07/02/2014,14,,"TEAMSTERS LOCAL UNION NO. 988",9,,,,,5,14,,,,"TEAMSTERS LOCAL UNION NO. 988","Included: All full-time and regular part-time drivers/route service represntative employed by Angelica Textile Services, Inc. at 1441 Lathrop Street, Houston, TX 77020.

Excluded:  All other employees, including maintenance mechanics, laundry plant operators, clerks, guards and supervisors as defined by the Act.",,,
"Region 04, Philadelphia, Pennsylvania",04-RC-129280,"Revolutionary Home Health Services, LLC",Closed,05/23/2014,07/11/2014,"Certific. of Representative",Allentown,PA,C,"Single Labor Organization",Initial,07/02/2014,13,1,"Laborers International Union of North America, Local 1310",9,,,,,3,12,,2,,"Laborers International Union of North America, Local 1310","VOTING GROUP - UNIT A (PROFESSIONAL UNIT):

INCLUDED:  All full time and regular part time Registered Nurses and Physical Therapists employed by the Employer at or from its 1251 S. Cedar Crest Blvd., Allentown, PA facility.

EXCLUDED:  All other employees, including all full time, regular part-time and per diem non-professional employees, Licensed Practical Nurses, Certified Nursing Assistants, Physical Therapist Assistant, Office Clericals, confidential employees, managers, guards, and supervisors as defined in the Act.","VOTING GROUP - UNIT B (NON-PROFESSIONAL UNIT):

INCLUDED: All full time, regular part-time and per diem Licensed Practical Nurses, Certified Nursing Assistants, Physical Therapist Assistant, and Office Clericals employed by the Employer at or from its 1251 S. Cedar Crest Blvd., Allentown, PA facility who meet the eligibility standard set forth below.

EXCLUDED: All other employees, including all full time and regular part time professional employees, Registered Nurses and Physical Therapists, confidential employees, managers, guards, and supervisors as defined in the Act.","VOTING GROUP A and B

INCLUDED:  All full time and regular part time Registered Nurses and Physical Therapists and All full time, regular part-time and per diem Licensed Practical Nurses, Certified Nursing Assistants, Physical Therapist Assistant, and Office Clericals employed by the Employer at or from its 1251 S. Cedar Crest Blvd., Allentown, PA facility who meet the eligibility standard set forth below.

EXCLUDED:  All other employees, confidential employees, managers, guards, and supervisors as defined in the Act.",
"Region 13, Chicago, Illinois",13-RC-129432,"Aurora Area Blood Bank d/b/a Heartland Blood Centers",Closed,05/27/2014,07/15/2014,"Certification of Results",Aurora,IL,A,"Single Labor Organization",Initial,07/02/2014,172,,"United Steel, Paper & Forestry, Rubber, Manufacturing, Energy, Allied Industrial & Service Workers International Union (USW), AFL-CIO-CLC",79,,,,,81,160,,,,,"All full-time and regular part-time phlebotomists, phlebotomist II, senior phlebotomist, team leaders, mobile drivers, bag preparers, mobile packers, donor services automation equipment specialists, donor services equipment specialists, donor advocates, center assistants, receptionists, donor services trainers and canteen attendants employed by the Employer at its Chicagoland and Northwest Indiana facilities currently located at 1200 North Highland Ave., Aurora, IL; 6296 Northwest Highway, Crystal Lake, IL; 2428 Sycamore Road, DeKalb, IL;1140 N. McLean Blvd., Elgin, IL; 2000 W. State Street, Geneva, IL; 121 Springfield Rd., Joliet, IL; 2126 45th Street, Highland, IN; 1297 South Naper Blvd., Naperville, IL; 901 West Route 34, Plano, IL; 13717 South U.S. 30 #125, Plainfield, IL; 31 West Schaumburg Rd., Schaumburg, IL; 16100 Centennial Circle, Tinley Park, IL; 6317 Fairview Avenue, Westmont, IL; 27W281 Geneva Rd., Winfield, IL; 204 Gary Ave., Bloomingdale, IL; 3851 Main Street, St. Charles, IL; 728 East Veterans Pkwy, Suite 112, Yorkville, IL; but excluding all administrative assistants, data entry employees, and all other non-donor services department employees and guards, professional employees and supervisors as defined in the Act.",,,
"Region 04, Philadelphia, Pennsylvania",04-RC-129387,"Southern Wine & Spirits of Delaware, LLC, a subsidiary of Southern Wine & Spirits of America, Inc.",Closed,05/27/2014,07/11/2014,"Certification of Results","New Castle",DE,A,"Single Labor Organization",Initial,07/02/2014,44,,"Teamsters Local 326",18,,,,,24,42,,1,,,"INCLUDED:  All full-time and regular part-time drivers, helpers, warehousemen, maintenance employees, and mechanics employed by the Employer at its 615 Lambson Lane, New Castle, Delaware facility.

EXCLUDED:  All other employees, dispatchers, office personnel, sales personnel, merchandisers, clerical, security, guards and supervisors as defined in the Act.",,,
"Region 28, Phoenix, Arizona",28-RD-129493,"Mission Linen Supply",Closed,05/28/2014,07/14/2014,"Certific. of Representative",Albuquerque,NM,A,"Single Labor Organization",Initial,07/02/2014,43,1,"Western States Regional Joint Board, SEIU, Local 2711",23,,,,,16,39,,,,"Western States Regional Joint Board, SEIU, Local 2711","Included: All full-time and regular part-time production, maintenance, and shipping employees.

Excluded: All other employees, office personnel, confidential employees, managers, guards, and supervisors as defined by the Act.",,,
"Region 14, Saint Louis, Missouri",14-RC-129178,"Flowers Baking Company of Batesville, LLC",Closed,05/21/2014,07/14/2014,"Certification of Results","Saint Louis",MO,A,"Single Labor Organization",Initial,07/02/2014,2,,"United Food & Commercial Workers, Local 655",,,,,,2,2,,,,"United Food & Commercial Workers, Local 655","All full-time and regular part-time retail sales clerks employed by the Employer at its 4288 Chippewa Street, St. Louis, Missouri facility, EXCLUDING all office clerical employees, professional employees, guards, and supervisors as defined in the Act.",,,
"Region 29, Brooklyn, New York",29-RC-120280,"Airgas USA LLC",Closed,01/09/2014,07/10/2014,"Certification of Results",Islandia,NY,A,"Single Labor Organization",Initial,07/01/2014,9,,"Teamsters Local 282",4,,,,,4,8,N,,N,,"Included:  All Drivers and Fillers and Loaders employed by the Employer at the work facility at 195 Oval Dr., Islandia, NY, during the payroll period ending January 3, 2014.

Excluded:  All clerical Employees, sales personnel, guards and supervisors as defined by the National Labor Relations Act.",,,
"Region 12, Tampa, Florida",12-RC-127950,"Whitestone Group, Inc.",Closed,05/05/2014,07/11/2014,"Certific. of Representative",Carolina,PR,A,"Two Labor Organizations",Initial,07/01/2014,10,,"Union Security Guards Association",8,"Government Security Guards Association",1,,,,9,,,,"Union Security Guards Association","All full-time and regular part-time security officers assigned to the Federal Aviation Administration/Department of Homeland Security (""FAA/DHS') within the CERAP Carolina, Puerto Rico, employed by the Employer pursant to its contract with the Federal Government; excluding all other employees, managers, office and/or clerical employees, temporarily assigned employees, substitute employees, non-security employees of the Employer, and supervisors as defined in the Act.",,,
"Region 19, Seattle, Washington",19-RC-128703,"AB CAR RENTAL SERVICES, INC., a wholly owned subsidiary of AVIS BUDGET GROUP",Closed,05/15/2014,07/09/2014,"Certific. of Representative",TUKWILA,WA,A,"Single Labor Organization",Initial,07/01/2014,12,,"Teamsters Local 839, affiliated with the International Brotherhood of Teamsters",7,,,,,4,11,,,,"Teamsters Local 839, affiliated with the International Brotherhood of Teamsters","All full-time and regular part-time on-airport shuttlers and off-airport shuttlers employed by the Employer at its facility located at the Tri-Cities International Airport, 3601 North 20th Avenue, Pasco, Washington.

excluding all office clerical, rental sales associates, service agents, lot attendants, guards and supervisors as defined in the Act.",,,
"Region 03, Buffalo, New York",03-RD-128999,"TIMOTHY & DEBRA PETTIT, INC., d/b/a MORRISVILLE BIG M",Closed,05/20/2014,07/14/2014,"Certification of Results",Morrisville,NY,A,"Single Labor Organization",Initial,07/01/2014,11,,"United Food & Commercial Workers Union Local One",1,,,,,8,9,,,,,"All full-time and regular part-time store employees employed by the Employer at its Morrisville, New York store;  excluding all store managers, customer service clerks, guards, and professional employees and supervisors as defined in the Act.",,,
"Region 01, Boston, Massachusetts",01-RC-129325,"Republic Parking System, Inc.",Closed,05/27/2014,07/09/2014,"Certific. of Representative",Hartford,CT,A,"Single Labor Organization",Initial,07/01/2014,8,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS, LOCAL UNION NO. 671",7,,,,,,7,,,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS, LOCAL UNION NO. 671","All full-time and regular part-time parking enforcement attendants employed by the Employer at its 160 Market Street, Hartford, Connecticut location; but excluding all other employees, temporary employees, office clerical employees, and guards, professional employees and supervisors as defined in the Act.",,,
"Region 32, Oakland, California",32-RC-129556,"MV Transportation Inc.",Closed,05/29/2014,07/09/2014,"Certific. of Representative",Salinas,CA,A,"Single Labor Organization",Initial,07/01/2014,6,,"GENERAL TEAMSTERS UNION LOCAL 890",5,,,,,1,6,,,,"GENERAL TEAMSTERS UNION LOCAL 890","All full-time and regular part-time dispatchers employed by the Employer at its Salinas, California facility; excluding drivers, maintenance employees, shop clerks, utility workers, office clerical employees, guards, and supervisors as defined in the Act.",,,
"Region 03, Buffalo, New York",03-RC-127374,"Marist College",Closed,04/28/2014,08/01/2024,"Certification of Results",Poughkeepsie,NY,A,"Single Labor Organization",Initial,06/30/2014,500,12,"Service Employees International Union, Local 200 United",154,,,,,165,319,,87,Y,,"All adjunct faculty*  employed by the Employer who teach undergraduate and/or graduate level courses, who teach in the classroom and/or online, and who teach courses at either the Employer’s Poughkeepsie, New York campus or its Fishkill, New York campus, and Student Teaching Supervisors;  but excluding all other faculty, tenured and tenure eligible faculty, full-time faculty and faculty who only teach in the classroom at locations other than the Poughkeepsie Campus or the Fishkill Campus, administrators, coaches, librarians, directors, managers, guards, supervisors and professional employees as defined in the Act, and all other employees whether or not they have teaching responsibilities.

*The parties agree that for purposes of this election, to be eligible to vote the employees must have taught at least one credit hour in any given semester in the twelve months preceding the eligibility date.",,,
"Region 18, Minneapolis, Minnesota",18-RD-125379,"G.M.S. Excavators, Inc.",Closed,03/28/2014,07/09/2014,"Certification of Results",Madison,WI,A,"Single Labor Organization",Initial,06/30/2014,3,,"LABORERS INTERNATIONAL UNION OF NORTH AMERICA, LOCAL 464",,,,,,2,2,,,,,"All full-time and regular part-time employees performing public works construction including construction, excavation, installation maintenance or repair of sewer and water mains, laterals, systems, and curb and gutters, sidewalks, streets, landscaping, tunnels, shafts and appurtenances and related work, as well as excavation coming within the jurisdiction of the Union and contracted for or performed by the Employer within the State of Wisconsin except for work contracted for by the State of Wisconsin Department of Transportation, excluding guards and supervisors as defined in the Act as amended.",,,
"Region 13, Chicago, Illinois",13-RC-127667,"MCC Healthcare Services, Inc.",Closed,04/30/2014,07/15/2014,"Certific. of Representative","Evergreen Park",IL,A,"Single Labor Organization",Initial,06/30/2014,57,4,"SEIU Healthcare Illinois Indiana Missouri Kansas",23,,,,,12,35,,2,,"SEIU Healthcare Illinois Indiana Missouri Kansas","All full-time and regular part-time Licensed Practical Nurses (LPN) and Registered Nurses (RN) employed by the Employer out of its facility currently located at 9143 South Kedzie Avenue, Evergreen Park, Illinois 60805; but excluding all other employees, managers, office clerical employees and guards, professional employees and supervisors as defined in the Act.",,,
"Region 13, Chicago, Illinois",13-RC-127662,"Willemoore Inc., d/b/a Health Force",Closed,04/30/2014,07/18/2014,"Certific. of Representative",Alsip,IL,A,"Single Labor Organization",Initial,06/30/2014,29,1,"SEIU Healthcare IL/IN (HCII)",7,,,,,10,17,,3,,,"All full-time and regular part-time Registered Nurses (RNs) employed by the Employer out of its facility located at 5157 W. 111th Street, Alsip, IL but excluding all Licensed Practical Nurses (LPNs), managerial employees, office clerical employees and guards, and supervisors as defined in the Act.","All full-time and regular part-time Licensed Practical Nurses (LPNs) employed by the Employer out of its facility located at 5157 W. 111th Street, Alsip, IL but excluding all Registered Nurses (RNs), managerial employees, office clerical employees and guards, professional employees and supervisors as defined in the Act.",,
"Region 13, Chicago, Illinois",13-RC-127662,"Willemoore Inc., d/b/a Health Force",Closed,04/30/2014,07/18/2014,"Certific. of Representative",Alsip,IL,A,"Single Labor Organization",Initial,06/30/2014,93,1,"SEIU Healthcare IL/IN (HCII)",26,,,,,20,46,,2,,"SEIU Healthcare IL/IN (HCII)","All full-time and regular part-time Registered Nurses (RNs) employed by the Employer out of its facility located at 5157 W. 111th Street, Alsip, IL but excluding all Licensed Practical Nurses (LPNs), managerial employees, office clerical employees and guards, and supervisors as defined in the Act.","All full-time and regular part-time Licensed Practical Nurses (LPNs) employed by the Employer out of its facility located at 5157 W. 111th Street, Alsip, IL but excluding all Registered Nurses (RNs), managerial employees, office clerical employees and guards, professional employees and supervisors as defined in the Act.",,
"Region 05, Baltimore, Maryland",05-RM-129545,TFISHCO,Closed,05/28/2014,07/10/2014,"Certification of Results",Aberdeen,MD,A,"Single Labor Organization",Initial,06/30/2014,8,,"UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION, LOCAL 400",2,,,,,2,4,,,,,"All barbers employed by the Employer at its barbershops at Aberdeen Proving Grounds, but excluding managers, guards and supervisors as defined in the Act.",,,
"Region 05, Baltimore, Maryland",05-RC-130519,"Media Matters for America",Closed,06/11/2014,07/09/2014,"Certific. of Representative",Washington,DC,A,"Single Labor Organization",Initial,06/30/2014,49,,"Service Employees International Union, Local 500, a/w Service Employees International Union, CTW, CLC",28,,,,,14,42,,,,"Service Employees International Union, Local 500, a/w Service Employees International Union, CTW, CLC","Included: Advisor, AM Researcher, AM Researcher (Deputy Team Leader), Assistant Producer of Media, Cable/Television Booker, Campaigns Manager,  Climate & Energy Program Director, Communications & Outreach Associate, Courts Matter Program Director, Courts Matter Researcher, Deputy Outreach Director, Deputy Team Leader, Editor, Education Program Director, Executive Producer of Multimedia, Front End Web Developer, Gun Researcher, Immigration Program Director, LGBT Program Director, LGBT Researcher, Night Researcher, Office Manager, Press Secretary, Reporter, Research Fellow, Research Analyst, Researcher, Researcher (Climate), Researcher (Economics), Senior Developer, Senior Reporter, Senior Researcher (Climate), Social Media Associate, Social Media Manager, Software Developer, State Researcher, State Team Leader, Systems Administrator, and Team Leader;

Excluded: Chief Executive Officer, Chief Financial Officer, Deputy Research Director, Director of Operations, Digital Director, Executive Assistant, Executive Vice President, Outreach Director, President, Research Director, Senior Director, Communications & External Affairs, Senior Advisor, Senior Fellow, Staff Accountant, Technology Director, and all managerial employees, professional employees, guards, and supervisors as defined in the Act.",,,
"Region 19, Seattle, Washington",19-RC-129331,"Imperial Parking (U.S.), LLC",Closed,05/23/2014,07/07/2014,"Certific. of Representative",SEATTLE,WA,A,"Single Labor Organization",Initial,06/28/2014,86,,"Teamsters Local Union 117, affiliated with the International Brotherhood of Teamsters",65,,,,,11,77,,1,,"Teamsters Local Union 117, affiliated with the International Brotherhood of Teamsters","All full-time and regular part-time attendants, cashiers, valets, supervisors, patrollers and maintenance employees employed by the Employer in Seattle, Washington at the Vance BOA at 500 Olive Way, the Securities Building Lower Lot at 1913 4th Avenue, the Securities Building Garage at 1922 3rd Avenue, the Westin Building Garage at 2010 5th Avenue, the Denny Building Garage at 2200 6th Avenue, Plaza 600 at 600 Stewart Street, the Old Seattle Garage at 74 South Jackson Street, One Convention Place at 701 Pike Street, the 600 Olive Way Garage at 600 Olive Way, the Seattle Municipal Tower at 700 5th Avenue, the SeaPark Garage at 609 6th Avenue, the Harvard Market at 1401 Broadway, the West Lake Union Center at 1505 Westlake Avenue North, the Millennium Tower Garage at 719 2nd Avenue, the M Street Apartments and Offices at 910 8th Avenue, the Met Park East at 1730 Minor Avrenue, the Seattle Tower at 1218 Third Avenue and at the buildings located at 1700 7th Avenue and 1000 Dexter Avenue North.

All other employees, office clerical employees, on-call employees, casual employees, and guards and supervisors as defined in the Act.",,,
"Region 25, Indianapolis, Indiana",25-RC-130194,"CLEAN COAL SOLUTION SERVICES, LLC",Closed,06/06/2014,07/09/2014,"Certific. of Representative","Town and Country",MO,A,"Single Labor Organization",Initial,06/27/2014,7,,"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 51",6,,,,,,6,,,,"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 51","All full-time and regular part-time facility operators employed by the Employer working at the E.D. Edwards Power Plant in Bartonville, Illinois; excluding professionals, guards, and supervisors, as defined in the National Labor Relations Act, and all other employees, .",,,
"Region 06, Pittsburgh, Pennsylvania",06-RC-126798,"Cortina Lamplighter Partnership d/b/a Holiday Inn Express - Delmont",Closed,04/17/2014,07/11/2014,"Withdrawal Non-adjusted",Delmont,PA,A,"Single Labor Organization",Initial,06/27/2014,20,1,"International Brotherhood of Teamsters, Chauffeurs, Warehousemen and Helpers, Local Union No. 30",6,,,,,7,19,,6,Y,,,,,
"Region 06, Pittsburgh, Pennsylvania",06-RD-127208,"Student Transportation of America, Inc.",Closed,04/24/2014,07/08/2014,"Certification of Results",Trafford,PA,A,"Single Labor Organization",Initial,06/27/2014,128,,"Amalgamated Transit Union, Local 1729, AFL-CIO",13,,,,,88,101,,,,"Amalgamated Transit Union, Local 1729, AFL-CIO","All full-time and regular part-time bus drivers, causal bus drivers, van drivers, monitors and trainers employed by the Employer at its terminal located at 550 Fifth Street Extension, Trafford, Pennsylvania, 15085; excluding office 
clerical staff, security guards, mechanics and any professional employees and supervisors as defined in the Act.",,,
"Region 32, Oakland, California",32-RC-128843,"Sutter Central Valley Hospitals, d/b/a Memorial Medical Center",Closed,05/16/2014,09/17/2015,"Withdrawal Non-adjusted",Modesto,CA,A,"Single Labor Organization",Initial,06/27/2014,917,1,"CALIFORNIA NURSES ASSOCIATION/NATIONAL NURSES UNITED (CNA/NNU)",352,,,,,462,814,,29,,,"All full-time, regular part-time, and per diem Registered Nurses employed by the Employer at its facility located at 1700 Coffee Road, Modesto, California; excluding Cardiovascular RN Data Specialist, Clinical Nurse Educator-MFBC, Clinical Documentation Specialist, Clinical Nurse Educator, CNS/Clinical Research Coordinator, CVR Clinical Informaticist, CVR Lead Physician Information Educator, CVSA Inter Practical Modality Coordinator, Clinical Informaticist, ED Clinical Informaticist, ED Service & Quality Nurse, Infection Control Coordinator, Infection Control Nurse, Nursing Resource Coordinator, OR Material Coordinator, QM Risk Management Coordinator, Quality Management Reviewer, Resource Utilities Outcomes Coordinator, RN Case Manager, RN Clinical Research Nurse, RN Computer Project Liaison, RN Concurrent Review, RN ED Case Manager, CVR Ergonomic Coordinator, Healthcare Career Coordinator, Infection Prevention RN, JCAHO/CQI Coordinator, Nurse Practitioner, Patient Relations Coordinator – Risk Management, Quality Management Assistant, Surgical Services Business Supervisor, Workers Compensation Coordinator, Cancer Care Navigator, Nurse Educator, RNs in Cancer Clinical Trials department, RNs in Cardiac Rehab department, RNs in Education department, RNs in Employee Health & Disability Management department, RNs in Employee Health Services department, RNs in Nursing Administration department, RNs in Quality Management department, RNs in Risk Management department, RNs in Case Management department, RNs in Infection Control department, RNs in Safety Lab department, RNs in Survey & Joint Commission department, employees of outside registries and other agencies supplying labor to the Employer, employees represented by other labor organizations, all other employees, confidential employees, office clerical employees, managerial employees, guards, and supervisors as defined by the Act.",,,
"Region 28, Phoenix, Arizona",28-RC-129209,"MGM Resorts International Operations, Inc.",Closed,05/22/2014,07/08/2014,"Certific. of Representative","Las Vegas",NV,A,"Single Labor Organization",Initial,06/27/2014,7,,"International Brotherhood of Electrical Workers, Local Union 357, AFL-CIO",4,,,,,3,7,,,,"International Brotherhood of Electrical Workers, Local Union 357, AFL-CIO","Included:  All full-time and regular part-time network technicians in the Convention Network Services Department employed by the Employer in Las Vegas, Nevada.
Excluded:  All other employees, network architects, lead network technicians, senior network technicians, all network technicians who function as sales coordinators or who otherwise have the primary function of performing sales work, office clerical employees, guards and supervisors as defined in the Act.",,,
"Region 03, Buffalo, New York",03-RC-129231,"Costanzo's Bakery, Inc.",Closed,05/23/2014,07/07/2014,"Certific. of Representative",Cheektowaga,NY,A,"Single Labor Organization",Initial,06/27/2014,12,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS, LOCAL 264",7,,,,,4,12,,1,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS, LOCAL 264","Included: All full-time and regular part-time Route Sales Drivers
Excluded: All production and packaging employees, all maintenance employees, all quality control employees, all research and development employees, all technical employees, all customer pick-up employees, all store front employees, all truck loader employees, all shipping and receiving employees, all freezer employees, all warehouse employees, all customer service employees, all sales employees, all office clerical employees, all seasonal employees, all temporary employees, guards and confidential employees and professional employees and supervisors as defined in the Act, and all other employees.",,,
"Region 25, Indianapolis, Indiana",25-RC-129312,"FALCON TRUCKING, LLC",Closed,05/27/2014,07/08/2014,"Certific. of Representative",Newburgh,IN,A,"Single Labor Organization",Initial,06/27/2014,5,,"Chauffeurs, Teamsters, and Helpers Local Union 215",4,,,,,,4,,,,"Chauffeurs, Teamsters, and Helpers Local Union 215","All regular full-time truck drivers employed by the Employer at its Newburgh, Indiana, facility; BUT EXCLUDING all office employees, clerical employees, professional employees, and guards and supervisors as defined in the Act, and all other employees at the Newburgh, Indiana, facility.",,,
"Region 08, Cleveland, Ohio",08-UD-129400,"Toledo Gaming Ventures, LLC d/b/a Hollywood Casino Toledo",Closed,05/27/2014,07/08/2014,"Certification of Results",Toledo,OH,A,UD,Initial,06/27/2014,56,,"INTERNATIONAL UNION, SECURITY, POLICE, FIRE PROFESSIONALS OF AMERICA (SPFPA)",39,,,,,1,40,,,,"INTERNATIONAL UNION, SECURITY, POLICE, FIRE PROFESSIONALS OF AMERICA (SPFPA)","All full-time and part-time Teams Members in classifications known as Security Officer and Emergency Medical Technician employed by the Employer at its 1968 Miami Street, Toledo, Ohio 43605 facility, but excluding all office clerical employees, professional employees, supervisors as defined in the Act and all other employees.",,,
"Region 20, San Francisco, California",20-RC-129494,"Island Ready-Mix Concrete",Closed,05/28/2014,07/08/2014,"Certification of Results",Honolulu,HI,A,"Single Labor Organization",Initial,06/27/2014,35,,"Hawaii Teamsters and Allied Workers Union, Local 996",13,,,,,20,33,,,,,"Drivers, Welders, Mechanics, Electricians, Laborers, Loader Operator, Batchers, and Quality Controllers, but excluding all managers, supervisors, superintendents, salespersons, watchmen and security personnel as defined by the Act.",,,
"Region 13, Chicago, Illinois",13-RM-130445,"Sunrise Chevrolet, Inc.",Closed,06/10/2014,07/10/2014,"Certific. of Representative","Glendale Heights",IL,A,"Single Labor Organization",Initial,06/27/2014,11,,"Teamsters Local Union No. 731",7,,,,,3,10,,1,,"Teamsters Local Union No. 731","Included:  All regular full-time and regular part time Utility Employees, Garage Attendants, Drivers, Stockroom Attendants, Counterperson Apprentices and Counterpersons, where part-time employees are defined as employees who worked at least 1,536 hours in any anniversary year, or 35 or more hours per week for three consecutive workweeks.

Excluded:  All other employees, office clerical employees, and guards, professional employees and supervisors as defined in the Act.",,,
"Region 01, Boston, Massachusetts",01-RC-129201,"Hatti Supermarket, LLC",Closed,05/22/2014,07/09/2014,"Certification of Results",Hartford,CT,A,"Single Labor Organization",Initial,06/27/2014,3,,"UNITED FOOD AND COMMERCIAL WORKERS UNION, LOCAL 371",,,,,,1,1,,,,,"All full-time and regular part-time employees employed by the Employer at its Hartford, Connecticut facility; but excluding all managers, and professional employees, guards and supervisors as defined in the Act.",,,
"Region 04, Philadelphia, Pennsylvania",04-RC-128813,"Mydatt Services Inc. d/b/a Valor Security Services",Closed,05/16/2014,07/09/2014,"Certification of Results",Philadelphia,PA,A,"Single Labor Organization",Initial,06/27/2014,24,,"National League of Justice and Security Professionals",2,,,,,16,18,,1,,,"INCLUDED: All full-time and regular part-time security officers performing guard duties as defined in Section 9(b)(3) of the National Labor Relations Act and employed by the Employer at the  Franklin Mills Mall located at 1455 Franklin Mills Circle, Philadelphia, PA 19154.

EXCLUDED: All other employees, including all office clerical employees, professional employees, confidential employees and supervisors, as defined in the Act.",,,
"Region 16, Fort Worth, Texas",16-RC-129674,"L-3 COMMUNICATIONS, LINK SIMULATION & TRAINING",Closed,05/30/2014,07/07/2014,"Certific. of Representative","SAN ANTONIO",TX,A,"Single Labor Organization",Initial,06/26/2014,3,,"International Association of Machinists and Aerospace Workers, AFL-CIO",3,,,,,,3,,,,"International Association of Machinists and Aerospace Workers, AFL-CIO","Included: All full-time and regular part-time simulator technicians emplyed on the T-1A GBTS located at Randolph Air Force Base, Texas.

Excluded: All field services engineers, office clerical employees, professional employees, managerial employees, guards and supervisors as defined in the Act.",,,
"Region 15, New Orleans, Louisiana",15-RD-129970,"Atmos Energy Corporation",Closed,06/04/2014,07/08/2014,"Certification of Results",Flowood,MS,A,"Single Labor Organization",Initial,06/26/2014,159,,"International Chemical Workers Union Council (UFCW) Local 1047C",43,,,,,111,154,,,,,"Included: All gas construction, maintenance and distribution employees of the Company, including all employees of the following job classifications: crew leader, crew leader ""A"", dump truck operator, meter repairman, meter shop attendant, proverman, service technician, senior service technician, senior service technician/compressor station operatpor, utility worker, warehouseman, welder-pipelayer, MIC technician, senior MIC technician, construction operator and senior construction operator.

Excluded: All clerical, office employees, load dispatchers, distribution dispatchers and professional employees, watchmen, guards and supervisors as defined in the Act.",,,
