Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Unit ID","Ballot Type","Tally Type","Tally Date","No of Eligible Voters","Void Ballots","Labor Union1","Votes for Labor Union1","Labor Union2","Votes for Labor Union2","Labor Union3","Votes for Labor Union3","Votes Against","Total Ballots Counted","Runoff Required","Challenged Ballots","Challenges are Determinative","Union to Certify","Voting Unit (Unit A)","Voting Unit (Unit B)","Voting Unit (Unit C)","Voting Unit (Unit D)"
"Region 03, Buffalo, New York",03-RC-320269,"Syracuse University",Closed,06/21/2023,08/10/2023,"Certific. of Representative",Syracuse,NY,A,"Single Labor Organization",Initial,08/01/2023,7,,"Teamsters Local 317",6,,,,,,,,1,,"Teamsters Local 317","Included: All full-time and regular part-time employees in the Inspector Fire/Safety classification in Fire Life Safety Services. 
Excluded: All Fire and Life Safety Managers, Fire and Life Safety Inspector Supervisors, Safety/Sanitation Inspector/Assistant Managers, Special Event Inspectors, temporary employees, casual employees, office clerical employees, managers, guards, and professional employees and supervisors as defined by the Act, and all other employees.",,,
"Region 05, Baltimore, Maryland",05-RC-319616,"Bradley Technologies Incorporated d/b/a BTI Security",Closed,06/08/2023,08/09/2023,"Certific. of Representative",Washington,DC,A,"Single Labor Organization",Initial,07/31/2023,70,6,"Union Rights for Security Officers (URSO)",13,,,,,1,14,,,,"Union Rights for Security Officers (URSO)","All full-time and regular part-time armed and unarmed security officers employed by the Employer at the John F. Kennedy Center for Performing Arts facility currently located at 2700 F Street NW, Washington, DC; but excluding all lieutenants, captains, site managers, directors, office clerical employees, professional employees, managerial employees, and supervisors as defined in the Act.
",,,
"Region 08, Cleveland, Ohio",08-RC-320022,"Easter's Plumbing, LLC",Closed,06/14/2023,06/06/2025,"Withdrawal Adjusted",Martin,OH,A,"Single Labor Organization",Initial,07/31/2023,4,,"Easter's Plumbing, LLC",1,,,,,3,4,,,,,"All full-time and regular part-time plumbers and helpers employed by the Employer out of
its 5418 N. Elliston-Trowbridge Road, Martin, Ohio facility; excluding all other employees,
managers, office clerical employees, professional employees, guards, and supervisors as
defined in the Act.",,,
"Region 21, Los Angeles, California",21-RC-318052,"Ming Entertainment Group, LLC",Closed,05/12/2023,08/15/2023,"Certific. of Representative",Irvine,CA,A,"Single Labor Organization",Initial,07/31/2023,131,8,"International Alliance of Theatrical Stage Employees, Moving Picture Technicians, Artists and Allied Crafts of the United States and Canada, AFL-CIO, CLC",38,,,,,32,70,,1,,"International Alliance of Theatrical Stage Employees, Moving Picture Technicians, Artists and Allied Crafts of the United States and Canada, AFL-CIO, CLC","INCLUDED:	All full-time and regular part-time A1 Teams; A2 Booth; A2 Compound/Field , A2 Field; A2 Field; ATR; ATR, Audio EFX; Audio EFX; Booth Camera, Hard Camera Spider, Utility RF; Booth JIB; EVS; EVS, Parab; Field Fiber; Field Fiber, Utility Field; Field Fiber, Video Tech; Hard Camera; Hard Camera Fairway; Hard Camera Fairway, Hard Camera Spider; Hard Camera Fairway, Hard Camera, Booth Camera; Hard Camera Fairway, Hard Camera, Hard Spider; Hard Camera Fairway, Hard Spider; Hard Camera Spider; Hard Camera, Hard Camera Fairway; Hard Camera, Hard Camera Fairway, Hard Spider; Hard Camera, Hard Camera Spider; Hard Camera, Hard Spider; Hard Camera, Hard Spider, Hard Camera Fairway; Hard Camera, Tracer RF; Hard Spider; Hard Spider, Hard Camera; Hard Spider, Hard Camera Fairway; Hard Spider, RF HH Camera; Parab; Parab Lead; Parab, A2 Field; RF HH Camera; RF HH Camera, XMO RF; Sr Video; Steadi RF; TD; Tracer; Tracer RF; Tracer RF, RF HH Camera; Utility Field; Utility Field, Utility RF; Utility Lead; Utility RF; Utility RF, Parab; Utility RF, Utility Field; Utility RF, Utility Floating; Utility Scenic; Utility Scenic, Player Mics; Utility Scenic, Player Mics, Utility RF; Utility Steadi; Utility Top; Utility Top, Utility RF; Video Tech; Video Tech, Sr Video; XMO RF; Golf Cart Technician and Crane Operator employed by the Employer assigned to LIV golf tournament events in the United States.  
	
EXCLUDED:	All other employees, office clerical employees, managerial employees, guards, and supervisors defined in the Act. 

Also eligible to vote are all employees in the unit who have worked who on at least two productions for a total of 40 hours (5 days) during the year prior to the eligibility date or who have worked a total of 120 hours (15 days) during the past 2 years prior to the eligibility date.  
",,,
"Region 28, Phoenix, Arizona",28-RC-318650,"ISS Action, Inc.",Closed,05/17/2023,08/22/2023,"Certific. of Representative",Tucson,AZ,A,"Two Labor Organizations",Initial,07/31/2023,93,,"United Federation LEOS-PBA Law Enforcement Officers Security & Police Benevolent Association",51,"International Union, Security, Police and Fire Professionals of America (SPFPA) and its Local 822",11,,,1,63,,,,"United Federation LEOS-PBA Law Enforcement Officers Security & Police Benevolent Association","INCLUDED:  All full-time and regular part-time Transportation Security Officers performing guard duties as defined by Section 9(b)(3) of the Act, employed by the Employer at its Border Control Facilities in Nogales and Tucson, Arizona.

EXCLUDED:  All office clerical employees, sergeants, lieutenants, captains, sector managers, cleaners, mechanics, trainers, professional employees, and supervisors as defined in the Act.
",,,
"Region 20, San Francisco, California",20-RC-319525,"California Forensic Medical Group, Inc.",Closed,06/07/2023,08/16/2023,"Certific. of Representative",Roseville,CA,A,"Single Labor Organization",Initial,07/31/2023,59,,"American Federation State County Municipal Employees, Council 57",35,,,,,6,41,,5,,"American Federation State County Municipal Employees, Council 57","All full-time and regular part-time employees, including but not limited to part-time per diems/PRNs employees in the following classifications employed by the employer at its facilities located in California at The Auburn Jail, 2775 Richardson Drive, Auburn; South Placer Jail, 11801 Go For Broke Road, Roseville; and Auburn Juvenile,11260 B Avenue: 

Voting Group Unit A (Professional Unit):
Included:  Marriage Family Therapist, Registered Nurse, Substance Abuse Counselor, Competency Trainer, Mental Health Provider, Mid-Level Provider, and Charge Registered Nurse 
Excluded: excluding all other employees, confidential employees, employees represented by other labor organization, guards and supervisors as defined by the National Labor Relations Act.

Voting Group Unit B (Non-Professional Unit):
Included: Certified Medical Assistant, License Vocational Nurse, Licensed Psychiatric Technician, Medical Assistant, Dental Assistant, Administrative Assistant, and Nursing Assistant
Excluded: excluding all other employees, confidential employees, employees represented by other labor organization, guards and supervisors as defined by the National Labor Relations Act.",,,
"Region 13, Chicago, Illinois",13-RC-320805,"Spoke and Bird Catering Co.",Closed,06/28/2023,08/11/2023,"Certific. of Representative",Chicago,IL,A,"Single Labor Organization",Initial,07/31/2023,8,,"Bakehouse United",7,,,,,,7,,,,"Bakehouse United","Included: All full time and regular part time hourly employees, including bakers, baristas, and packagers, working inside the Bakehouse currently located at 1248 W 18th Street, Chicago, IL. 

Excluded: All other employees, salaried employees, temporary employees, confidential employees, seasonal employes, office clerical employees, managerial employees, professional employees, guards and supervisors as defined by the Act. 
",,,
"Region 27, Denver, Colorado",27-RC-320678,"Starbucks Corporation",Closed,06/27/2023,08/21/2023,"Certific. of Representative",Cheyenne,WY,A,"Single Labor Organization",Initial,07/31/2023,16,,"Workers United/SEIU",8,,,,,5,13,,,,"Workers United/SEIU","Included: All full-time and regular part-time baristas and shift supervisors employed by the Employer at its Store No. 1108, located at 2111 Central Avenue, Cheyenne, WY 82001. Excluded: All Store Managers, Assistant Store Managers, office clerical employees, confidential employees, managerial employees, professional employees, guards, and supervisors, as defined in the Act.",,,
"Region 07, Detroit, Michigan",07-RC-319800,"Trinity Health-Michigan d/b/a Trinity Health Ann Arbor Hospital",Closed,06/08/2023,08/09/2023,"Certific. of Representative",Ypsilanti,MI,A,"Single Labor Organization",Initial,07/28/2023,67,2,"SEIU Healthcare Michigan",29,,,,,20,49,,4,,"SEIU Healthcare Michigan","Included: All Full-time, regular part-time, and contingent lab tech 1s, patient service
representatives, and trainers working at or out of Trinity Outpatient Labs Ann Arbor, located at:

Reichert Center Lab, 5333 McAuley Dr, Ypsilanti, MI 48197
Arbor Park Lab 4972 Clark Rd #101, Ypsilanti, MI 48197,
Domino’s Farms Lab, 4200 Whitehall Dr., Suite 230, Ann Arbor, MI 48105
West Arbor Lab, 4350 Jackson Road, Suite 110, Ann Arbor, MI 48103
Cherry Hill La, 49650 Cherry Hill Road, #130, Canton, MI 48187
Fowlerville Lab, 202 East Van Riper Road, Suite 300, Fowlerville, MI 48836
Milan Lab, 870 East Arkona Road, Suite 130, Milan, MI 48160 
Plymouth Lab, 990 West Ann Arbor Trail, Suite 208, Plymouth, MI 48170
Ann Arbor Oncology Lab, 5303 Elliott Drive, Ypsilanti, MI 48197
Canton Oncology Lab, 1600 Canton Center Road, Canton, MI 48188
Genoa Lab, 2305 Genoa Business Park, Suite 130, Brighton, MI  48114
Canton Non-Oncology Lab, 1600 S. Canton Center Road, Suite 110, Canton, MI 48187
Partners in Internal Medicine Lab - Ann Arbor, 2200 Green Road, Ann Arbor, MI  48105
Partners in internal Medicine Lab - Canton, 255 North Lilley Road, Canton, MI  48187
IHA 7 Mile Lab, 37595 Seven Mile Road, 2nd Floor, Livonia, MI  48152

Excluded: All directors, managers, lab section leaders, and agency/traveler staff and guards and supervisors as defined by the Act.
",,,
"Region 28, Phoenix, Arizona",28-RC-319950,"Kaycha AZ, LLC",Open,06/12/2023,,,Tempe,AZ,A,"Single Labor Organization",Initial,07/28/2023,12,,"United Food & Commercial Workers International Union, Local 99, AFL-CIO, CLC",4,,,,,3,10,,3,Y,,"INCLUDED:  All full-time and regular part-time Lab Technicians and Lab Analysts employed by the Employer at its facility located in Tempe, Arizona.

Others permitted to vote: The parties have agreed that Senior Sales Executives may vote in the election, but their ballots will be challenged since their eligibility has not been resolved. No decision has been made regarding whether the individuals in this classification or group are included in, or excluded from, the bargaining unit. The eligibility or inclusion of these individuals will be resolved, if necessary, following the election.

EXCLUDED: All other employees, office clerical employees, confidential employees, professional employees, managerial employees, guards, and supervisors as defined in the Act.",,,
"Region 31, Los Angeles, California",31-RC-319989,"Bio-Medical Applications of California Inc.",Closed,06/14/2023,08/07/2023,"Certification of Results",Inglewood,CA,A,"Single Labor Organization",Initial,07/28/2023,8,,"Service Employees International Union, United Healthcare Workers - West",2,,,,,6,8,,,,,"VOTING GROUP – UNIT A (PROFESSIONAL UNIT)

INCLUDED: All full-time, regular part-time, and per diem Registered Nurses (RN) employed by the Employer at its West Los Angeles facility located at
301 N. Prairie Ave., Suite 100, Inglewood, California 90301.

EXCLUDED: All other employees, including non-professional employees, Charge Registered Nurse II, Bio-Medical Technicians, Social Workers, Dieticians, Clinical Educators, managerial employees, guards, confidential employees, and supervisors, as defined by the Act.

VOTING GROUP – UNIT B (NON-PROFESSIONAL UNIT)

INCLUDED: All full-time, regular part-time, and per diem Patient Care Technicians, Patient Care Technicians II, Patient Care Technicians III, and Ward Clerks employed by the Employer at its West Los Angeles facility located at
301 N. Prairie Ave., Suite 100, Inglewood, California 90301.

EXCLUDED: All other employees including professional employees, Charge Registered Nurse II, Bio-Medical Technician, Social Worker, Dietician, Clinical
Educator, managerial employees, guards, confidential employees, and
supervisors, as defined by the Act.",,,
"Region 31, Los Angeles, California",31-RC-319989,"Bio-Medical Applications of California Inc.",Closed,06/14/2023,08/07/2023,"Certification of Results",Inglewood,CA,B,"Single Labor Organization",Initial,07/28/2023,19,,"Service Employees International Union, United Healthcare Workers - West",6,,,,,13,19,,,,,"VOTING GROUP – UNIT A (PROFESSIONAL UNIT)

INCLUDED: All full-time, regular part-time, and per diem Registered Nurses (RN) employed by the Employer at its West Los Angeles facility located at
301 N. Prairie Ave., Suite 100, Inglewood, California 90301.

EXCLUDED: All other employees, including non-professional employees, Charge Registered Nurse II, Bio-Medical Technicians, Social Workers, Dieticians, Clinical Educators, managerial employees, guards, confidential employees, and supervisors, as defined by the Act.

VOTING GROUP – UNIT B (NON-PROFESSIONAL UNIT)

INCLUDED: All full-time, regular part-time, and per diem Patient Care Technicians, Patient Care Technicians II, Patient Care Technicians III, and Ward Clerks employed by the Employer at its West Los Angeles facility located at
301 N. Prairie Ave., Suite 100, Inglewood, California 90301.

EXCLUDED: All other employees including professional employees, Charge Registered Nurse II, Bio-Medical Technician, Social Worker, Dietician, Clinical
Educator, managerial employees, guards, confidential employees, and
supervisors, as defined by the Act.",,,
"Region 09, Cincinnati, Ohio",09-RC-320361,"SOUTH KENTUCKY RURAL ELECTRIC COOPERATIVE CORPORATION",Closed,06/21/2023,08/08/2023,"Certific. of Representative",Somerset,KY,A,"Single Labor Organization",Initial,07/28/2023,60,,"Electrical Workers, IBEW, AFL-CIO, Local Union 2100",40,,,,,16,56,,,,"Electrical Workers, IBEW, AFL-CIO, Local Union 2100","All full time and regular part time Lead Material Coordinators, Materials Coordinators, Warehouse & Procurement Coordinators, Construction Crew Foremen, Construction Line Foremen, Service Technicians, Construction Line Technicians, Construction Lead Line Technicians, Construction Apprentice Line Techs, Meter Technicians, ROW Coordinators, Tree Trimmers, Staking Engineers, Transportation Mechanics, and Facilities Coordinators employed by South Kentucky Rural Electric Cooperative Corporation; but excluding all Call Center Representatives, Member Services Representatives, Construction Contractor Coordinators, Work Order Coordinators, AMI/Dispatch Coordinators, Computer Mapping Technicians, Dispatchers, guards, office clerical employees, professional employees, managerial employees, and supervisors as defined in the Act.",,,
"Region 20, San Francisco, California",20-RC-320499,"CBRE, Inc.",Closed,06/23/2023,08/21/2023,"Certific. of Representative",Brisbane,CA,A,"Single Labor Organization",Initial,07/28/2023,7,,"International Union of Operating Engineers, Stationary Engineers, Local 39, AFL-CIO",6,,,,,,6,,,,"International Union of Operating Engineers, Stationary Engineers, Local 39, AFL-CIO","All full-time and regular part-time Maintenance Techs, BAS Engineers, and Building Engineers employed by the Employer working out of a facility located at 1600 Sierra Point Parkway, Brisbane, California, the sole facility involved herein; excluding all other employees, confidential employees, managers, guards; and supervisors as defined in the Act.",,,
"Region 08, Cleveland, Ohio",08-RD-320352,"Curaleaf Newark, LLC d/b/a Curaleaf",Closed,06/20/2023,08/08/2023,"Certification of Results",Newark,OH,A,"Single Labor Organization",Initial,07/28/2023,7,,"United Food and Commercial Workers Union, Local 1059",3,,,,,3,6,,,,,"Included:  All full-time and regular part-time Store Associates employed by the Employer at its dispensary located at 1150 N. 21st Street, Newark, Ohio.

Excluded: Office clerical employees, professional employees, guards, managers, and supervisors as defined by
the Act.",,,
"Region 13, Chicago, Illinois",13-RC-318409,"Blick Art Materials, LLC",Closed,05/19/2023,05/27/2026,"Certific. of Representative",Chicago,IL,A,"Single Labor Organization",Initial,07/28/2023,20,,"United Food and Commercial Workers Local 1546",14,,,,,,14,,3,,"United Food and Commercial Workers Local 1546","INCLUDED:  All full-time and regular part-time Store Sales Associates and Store Framing Associates employed by the Employer at its facility located at 1574 N. Kingsbury St., Chicago, Illinois. 
EXCLUDED:  All managerial employees, guards, professional employees, and supervisors as defined by the Act. 
OTHERS PERMITTED TO VOTE: All Associate Managers and Store Receivers employed by the Employer at its facility located at 1574 N. Kingsbury St., Chicago, Illinois.
",,,
"Region 14, Saint Louis, Missouri",14-RD-320848,"Cargill, Incorporated",Closed,06/29/2023,08/14/2023,"Certific. of Representative","Kansas City",MO,A,"Single Labor Organization",Initial,07/28/2023,23,,"United Steelworkers District 11 Local 617, affiliated with United Steel, Paper, and Forestry, Rubber, Manufacturers, Energy, Allied Industrial and Service Workers, International Union",13,,,,,9,22,,,,"United Steelworkers District 11 Local 617, affiliated with United Steel, Paper, and Forestry, Rubber, Manufacturers, Energy, Allied Industrial and Service Workers, International Union","All full-time and regular part-time process techs, loaders and lab techs employed by the Employer at its Paseo-Cargill Bio Diesel Plant located at 2111 Nicholson Avenue, Kansas City, MO, but EXCLUDING maintenance employees, contract employees, confidential employees, office clerical employees, professional employees, guards and supervisors as defined in the Act and all other employees.",,,
"Region 31, Los Angeles, California",31-RC-320409,"Dignity Community Care d/b/a Urgent Care- Dignity Health Medical Group- Northridge",Closed,06/21/2023,08/07/2023,"Certific. of Representative",Northridge,CA,A,"Single Labor Organization",Initial,07/28/2023,9,,"Service Employees International Union, United Healthcare Workers-West",7,,,,,,7,,,,"Service Employees International Union, United Healthcare Workers-West","Included: Medical Assistants, Radiologic Technologist, and LVNs.
Excluded: All other classifications, including but not limited to guards, managers, confidential employees and supervisors as defined by the Act.",,,
"Region 29, Brooklyn, New York",29-RC-319074,"Skyhigh Murals – Colossal Media, LLC",Closed,05/31/2023,08/21/2023,"Certification of Results",Brooklyn,NY,A,"Single Labor Organization",Initial,07/27/2023,62,,"United Scenic Artists, Local USA 829, IATSE",27,,,,,29,56,,,,,"Included: All full-time and regular part-time pre-production, shop support, and paint crew employees employed by Skyhigh Murals – Colossal Media, LLC, a subsidiary of Lamar Media Corporation. 
Excluded: All other employees including all managerial employees, directors, confidential employees, office clericals, sales staff, guards, and supervisors as defined by the National Labor Relations Act.
",,,
"Region 28, Phoenix, Arizona",28-RC-320031,"US Ecology Nevada, Inc.",Closed,06/12/2023,08/04/2023,"Certification of Results",Beatty,NV,A,"Single Labor Organization",Initial,07/27/2023,67,,"International Brotherhood of Teamsters, Local 631",23,,,,,42,65,,,,,"INCLUDED:  All full-time and regular part-time lab technicians, facility technicians, containerized waste processing technicians, heavy equipment operators, lead heavy equipment operators, billing processors, maintenance shop technicians, receptionists, customer support specialists, environmental compliance technicians, environmental specialists, safety technicians, millwrights, administrative assistants, and specialist inventory control employees employed by the Employer at its facility located in Beatty, Nevada.    

EXCLUDED:  All other employees, confidential employees, professional employees, managerial employees, guards, and supervisors as defined in the Act.
",,,
"Region 31, Los Angeles, California",31-RC-320008,"Renal Advantage Inc.",Closed,06/14/2023,08/04/2023,"Certific. of Representative",Redlands,CA,A,"Single Labor Organization",Initial,07/27/2023,23,,"Service Employees International Union, United Healthcare Workers - West",17,,,,,2,19,,1,,"Service Employees International Union, United Healthcare Workers - West","VOTING GROUP – UNIT A (PROFESSIONAL UNIT)

INCLUDED: All full-time, regular part-time, and per diem Registered Nurses (RN) employed by the Employer at its Redlands facility located at 1449 W. Redlands Blvd, Redlands, California 92373.

EXCLUDED: All other employees, including non-professional employees, Charge Registered Nurse II, Bio-Medical Technicians, Social Workers, Dieticians, Clinical Educators, managerial employees, guards, confidential employees, and supervisors, as defined by the Act.

VOTING GROUP – UNIT B (NON-PROFESSIONAL UNIT)

INCLUDED: All full-time, regular part-time, and per diem Patient Care Technicians, Patient Care Technicians I, Patient Care Technicians II, Patient Care Technicians III, and Licensed Practical Nurses (LPN)/Licensed Vocational Nurses (LVN) employed by the Employer at its Redlands facility located at 1449 W Redlands Blvd, Redlands, California 92373.

EXCLUDED: All other employees including professional employees, Charge Registered Nurse II, Bio-Medical Technician, Social Worker, Dietician, Clinical Educator, managerial employees, guards, confidential employees, and supervisors, as defined by the Act.",,,
"Region 29, Brooklyn, New York",29-RC-320546,"Seagate Association",Closed,06/22/2023,08/04/2023,"Certific. of Representative",Brooklyn,NY,A,"Single Labor Organization",Initial,07/27/2023,34,,"Special and Superior Officers Benevolent Association",16,,,,,,16,,,,"Special and Superior Officers Benevolent Association","Included: All full time and regular part-time police officers performing guard duties as defined in Section 9(b)(3) of the Act employed by the Employer located at 3700 Surf Avenue, Brooklyn, New York. 

Excluded: All other employees, including per diem police officers, locksmiths and supervisors as defined by the Act.
",,,
"Region 29, Brooklyn, New York",29-RC-318654,"Barboncino Pizza LLC",Closed,05/23/2023,09/08/2023,"Certific. of Representative",Brooklyn,NY,A,"Single Labor Organization",Initial,07/26/2023,37,,"New York Metropolitan Area Joint Board, Workers United",26,,,,,,26,,,,"New York Metropolitan Area Joint Board, Workers United","Included: All full-time and regular part-time servers, hosts, bussers, kitchen staff, dishwashers, and bartenders employed by the Employer at its facility located at 781 Franklin Avenue, Brooklyn, New York. 

Excluded: Owners, managers, guards, and supervisors as defined by the Act.",,,
"Region 32, Oakland, California",32-RC-319854,"Peet's Coffee, Inc.",Closed,06/13/2023,08/03/2023,"Certific. of Representative",Oakland,CA,A,"Single Labor Organization",Initial,07/26/2023,16,,"Industrial Workers of the World, San Francisco Bay Area General Membership Branch",8,,,,,7,15,,,,"Industrial Workers of the World, San Francisco Bay Area General Membership Branch","All full-time and regular part-time Baristas, Shift leads, and Team members employed by the Employer at its facility located 4050 Piedmont Ave, Oakland, CA, 94611; excluding seasonal employees, temporary employees, managers, office clerical employees, guards, and supervisors as defined by the Act.

Also eligible to vote are all employees in the unit who have worked an average of four (4) hours or more per week during the 13 weeks immediately preceding the eligibility date for the election.",,,
"Region 32, Oakland, California",32-RC-319868,"Peet's Coffee, Inc.",Closed,06/12/2023,08/03/2023,"Certific. of Representative",Oakland,CA,A,"Single Labor Organization",Initial,07/26/2023,20,,"Industrial Workers of the World, San Francisco Bay Area General Membership Branch",16,,,,,,16,,2,,"Industrial Workers of the World, San Francisco Bay Area General Membership Branch","All full-time and regular part-time Baristas, Shift leads, and Team members employed by the Employer at its facility located at 5095 Telegraph Ave Suite #1
Oakland, CA 94609; excluding seasonal employees, temporary employees, managers, office clerical employees, guards, and supervisors as defined by the Act.
 
Also eligible to vote are all employees in the unit who have worked an average of four (4) hours or more per week during the 13 weeks immediately preceding the eligibility date for the election.",,,
"Region 32, Oakland, California",32-RC-319881,"Peet's Coffee, Inc.",Closed,06/12/2023,08/03/2023,"Certific. of Representative",Berkeley,CA,A,"Single Labor Organization",Initial,07/26/2023,17,,"Industrial Workers of the World, San Francisco Bay Area General Membership Branch",9,,,,,,9,,,,"Industrial Workers of the World, San Francisco Bay Area General Membership Branch","All full-time and regular part-time Baristas, Shift leads, and Team members employed by the Employer at its facility located at 2501 Telegraph Ave., Berkeley, CA 94704; excluding seasonal employees, temporary employees, managers, office clerical employees, guards, and supervisors as defined by the Act.

Also eligible to vote are all employees in the unit who have worked an average of four (4) hours or more per week during the 13 weeks immediately preceding the eligibility date for the election.",,,
"Region 27, Denver, Colorado",27-RC-319879,"Urban Peak",Closed,06/12/2023,08/07/2023,"Certific. of Representative",Denver,CO,A,"Single Labor Organization",Initial,07/26/2023,52,,"Service Employees International Union Local 105",27,,,,,14,48,,7,,"Service Employees International Union Local 105","Included: All full-time and regular part-time employees working at, or from, the Employer's locations in Denver, Colorado, including: The Spot, the Drop-In Center, the Admin/Support Services/Housing Offices, Rowan Gardens - Housing, Rox's Place - Housing, and Star - Housing. Excluded: All office clerical employees, confidential employees, managerial employees, professional employees, guards, and supervisors, as defined by the Act.",,,
"Region 19, Seattle, Washington",19-UD-320116,"Alaska Gardens SNF Operations, LLC",Closed,06/16/2023,08/03/2023,"Certification of Results",Tacoma,WA,A,UD,Initial,07/26/2023,125,,"Teamsters Local Union 313, affiliated with the International Brotherhood of Teamsters",74,,,,,25,99,,1,,"Teamsters Local Union 313, affiliated with the International Brotherhood of Teamsters","All full-time, part-time and intermittent employees employed by the Employer at its facility located at 6220 S Alaska St, Tacoma, WA 98408; excluding temporary agency personnel, registered nurses, department head positions, and guards and supervisors as defined by the Act. 
",,,
"Region 32, Oakland, California",32-RC-320416,"Sutter Alta Bates Summit Medical Center",Closed,06/21/2023,08/03/2023,"Certific. of Representative",Berkeley,CA,A,"Single Labor Organization",Initial,07/26/2023,44,,"SEIU United Healthcare Workers- West",28,,,,,6,34,,,,"SEIU United Healthcare Workers- West","All full-time, regular-part time, and eligible per diem Mental Health Therapists II, III, and III-NE; Activities Therapists I; Occupational Therapists II; Case Managers II, Acute; Case Managers III and Psychologists II-NE employed by the Employer at its Herrick Mental Health Unit facility located at 2001 Dwight Way, Berkeley, CA 94704; excluding all other employees, managers, confidential employees, office clerical employees, guards, and supervisors as defined by the Act.

Also eligible to vote are all employees in the unit who have worked an average of four (4) hours or more per week during the 13 weeks immediately preceding the eligibility date for the election.",,,
"Region 29, Brooklyn, New York",29-RC-320850,"Sunrise Dealer, LLC, d/b/a South Shore Kia",Closed,06/29/2023,08/07/2023,"Certific. of Representative",Copiague,NY,A,"Single Labor Organization",Initial,07/26/2023,5,,"United Auto Workers Local 259",3,,,,,1,4,,,,"United Auto Workers Local 259","Included: All full time and regular part time Service Technicians.
Excluded: All other employees, guard and supervisors as defined by the Act.",,,
"Region 09, Cincinnati, Ohio",09-RD-320906,"BOYD COMPANY",Closed,06/29/2023,08/03/2023,"Certification of Results",Nitro,WV,A,"Single Labor Organization",Initial,07/26/2023,15,,"International Union of Operating Engineers Local Union No. #132",1,,,,,10,11,,,,,"All full-time and regular part-time hourly employees who are engaged in the operating, repairing, servicing and maintaining or rebuilding of property or equipment owned, rented or serviced by the Employer, at its facilities located at 3 Park Road, Nitro, West Virginia; but excluding office clerical employees, and all professional employees, guards and supervisors as defined in the Act.

",,,
"Region 28, Phoenix, Arizona",28-RC-321253,"Amentum Services, Inc.",Closed,06/30/2023,08/04/2023,"Certific. of Representative",Marana,AZ,A,"Single Labor Organization",Initial,07/26/2023,10,1,"THE INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS, LOCAL LODGE 2949 (IAM)",9,,,,,1,10,,,,"THE INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS, LOCAL LODGE 2949 (IAM)","INCLUDED: All full-time and regular part-time Aircraft Mechanics, Supply Techs, Aircraft Technical Inspectors, and Production Control Clerks employed by the Employer at its facility located in Marana, Arizona.

EXCLUDED: All other employees, office clerical employees, professional employees, managerial employees, guards, and supervisors as defined in the Act.",,,
"Region 25, Indianapolis, Indiana",25-RC-320310,"Admiral Metals Servicenter Company, Incorporated.",Closed,06/21/2023,08/03/2023,"Certific. of Representative","South Bend",IN,A,"Single Labor Organization",Initial,07/26/2023,2,,"Teamsters Local Union No. 364",2,,,,,,2,,,,"Teamsters Local Union No. 364","Included:  All full-time and regular part-time truck drivers employed by the Employer at its 121 Tutt Street, South Bend, IN facility.
Excluded:  All office clerical employees, professional employees, managerial employees, guards and supervisors as defined in the Act, and all other employees.",,,
"Region 25, Indianapolis, Indiana",25-RD-320464,"Silgan Plastics Corporation",Closed,06/22/2023,08/03/2023,"Certific. of Representative",Seymour,IN,A,"Single Labor Organization",Initial,07/26/2023,163,1,"USW Local 822",97,,,,,40,137,,1,,"USW Local 822","Included:  All full-time and regular part-time production and maintenance employees, including all quality control employees and janitorial employees, employed by the Employer at its facility located at 3779 N County Rd 850 E, Seymour, Indiana.  
Excluded:  All office clerical employees, professional employees, managerial employees, foremen, guards and supervisors as defined in the Act and all other employees.",,,
"Region 05, Baltimore, Maryland",05-RC-320844,"Omni Shoreham Corporation d/b/a The Omni Shoreham Hotel",Closed,06/28/2023,08/02/2023,"Certific. of Representative",Washington,DC,A,"Single Labor Organization",Initial,07/25/2023,3,,"UNITE HERE Local 25",3,,,,,,,,,,"UNITE HERE Local 25","Included:  All full-time and regular part-time hosts and hostesses.  Excluded: All managerial employees, confidential employees, guards, and supervisors as defined in the Act.",,,
"Region 02, New York, New York",02-RC-319247,"City World Ford",Closed,06/05/2023,08/02/2023,"Certific. of Representative",Bronx,NY,A,"Single Labor Organization",Initial,07/25/2023,13,,"United Auto Workers Local 259",10,,,,,,10,,,,"United Auto Workers Local 259","Included: All full-time and regular part-time service shop and parts counter employees employed by the Employer at its facility currently located at 3305 Boston Rd., Bronx, NY 10469.
Excluded: All other employees, service writers, cashiers, sales employees, office clerical employees, and guards, professional employees and supervisors as defined by the Act.
",,,
"Region 21, Los Angeles, California",21-RC-320120,"Decypher Technologies LTD",Closed,06/16/2023,08/04/2023,"Certific. of Representative","San Diego",CA,A,"Single Labor Organization",Initial,07/25/2023,6,,"International Association of Machinists and Aerospace Workers, District Lodge 725, AFL-CIO",3,,,,,,3,,,,"International Association of Machinists and Aerospace Workers, District Lodge 725, AFL-CIO","Included: All full-time and regular part-time certified athletic trainers employed by the Employer currently working at or out of the Marine Corps Recruit Depot (MCRD) San Diego, Building 573, San Diego, CA 92140.

Excluded: All other employees, office clerical employees, professional employees, managerial employees, guards, and supervisors as defined in the Act.",,,
