Region,"Case Number","Case Name",Status,"Date Filed","Date Closed","Reason Closed",City,"States & Territories","Unit ID","Ballot Type","Tally Type","Tally Date","No of Eligible Voters","Void Ballots","Labor Union1","Votes for Labor Union1","Labor Union2","Votes for Labor Union2","Labor Union3","Votes for Labor Union3","Votes Against","Total Ballots Counted","Runoff Required","Challenged Ballots","Challenges are Determinative","Union to Certify","Voting Unit (Unit A)","Voting Unit (Unit B)","Voting Unit (Unit C)","Voting Unit (Unit D)"
"Region 27, Denver, Colorado",27-RC-336299,"Starbucks Corporation",Closed,02/22/2024,04/05/2024,"Certific. of Representative",Longmont,CO,A,"Single Labor Organization",Initial,03/28/2024,20,,"Chicago & Midwest Regional Joint Board, Workers United/SEIU",15,,,,,4,19,,,,"Chicago & Midwest Regional Joint Board, Workers United/SEIU","Included: All full-time and regular part-time baristas and shift supervisors employed by the Employer at its Store No. 9693 located in Longmont, Colorado.

Excluded: All Store Managers, Assistant Store Managers, office clerical employees, confidential employees, managerial employees, professional employees, guards, and supervisors, as defined in the Act.
",,,
"Region 04, Philadelphia, Pennsylvania",04-RM-336492,"The Children's Hospital of Philadelphia",Closed,02/23/2024,04/08/2024,"Certific. of Representative",Philadelphia,PA,A,"Single Labor Organization",Initial,03/28/2024,41,,"International Union of Operating Engineers, Local 542, AFL-CIO",28,,,,,12,40,,,,"International Union of Operating Engineers, Local 542, AFL-CIO","Included: All full-time and regular part-time Building Systems Engineers I and II and Building Systems Senior Engineers employed by the Employer at its 3401 Civic Center Boulevard, Philadelphia, PA and 6400 Market St., Millbourne, PA locations.

Excluded: All other employees, Building Systems Ventilation Specialists I and II, Building Systems Refrigeration Specialists I and 11, Building Systems Shift Supervisors, guards and supervisors as defined in the Act.
",,,
"Region 16, Fort Worth, Texas",16-RC-337169,"Bull Moose Tube LSP, LLC",Closed,03/05/2024,04/05/2024,"Certification of Results",Sinton,TX,A,"Single Labor Organization",Initial,03/28/2024,45,,"UNITED STEELWORKERS, LOCAL 202.01",16,,,,,26,42,,2,,,"INCLUDED: All full-time and regular part-time Mill Operators, Maintenance Mechanics, Maintenance Technicians, Electricians. Parts Room Attendants, and Material Handlers employed at the Employer's facility located at 8534 Hwy 89, Suite #3, Sinton, Texas 78387.
 
EXCLUDED: All temporary employees, managers, professional employees, office clericals, guards, and supervisors as defined by the Act.",,,
"Region 21, Los Angeles, California",21-RC-337318,"U.S. Renal Care, Inc.",Closed,03/06/2024,04/09/2024,"Certific. of Representative","Chula Vista",CA,A,"Single Labor Organization",Initial,03/28/2024,2,,"Service Employees International Union, United Healthcare Workers - West",1,,,,,1,2,,,,,"UNIT A:

Included:  All full-time, regular part-time, and per diem home registered nurses (RN) employed by the Employer at its facility located at 2082 Otay Lakes Road, Suite 101, Chula Vista, California. 

Excluded:  All other employees, office clerical employees, managerial employees, guards, confidential employees, and supervisors as defined in the Act.   

Eligible to vote are all per diem employees in the units who have worked an average of 4 hours or more per week during the 13 weeks immediately preceding the eligibility date for the election.","UNIT B:

Included:  All full-time, regular part-time, and per diem dietitians and social workers employed by the Employer at its facility located at 2084 Otay Lakes Road, Suite 101, Chula Vista, California.

Excluded:  All other employees, office clerical employees, professional employees, managerial employees, guards, confidential employees, and supervisors as defined in the Act.  

Eligible to vote are all per diem employees in the units who have worked an average of 4 hours or more per week during the 13 weeks immediately preceding the eligibility date for the election.","UNIT B:

Included:  All full-time, regular part-time, and per diem dietitians and social workers employed by the Employer at its facility located at 2084 Otay Lakes Road, Suite 101, Chula Vista, California.

Excluded:  All other employees, office clerical employees, professional employees, managerial employees, guards, confidential employees, and supervisors as defined in the Act.  

Eligible to vote are all per diem employees in the units who have worked an average of 4 hours or more per week during the 13 weeks immediately preceding the eligibility date for the election.","UNIT B:

Included:  All full-time, regular part-time, and per diem dietitians and social workers employed by the Employer at its facility located at 2084 Otay Lakes Road, Suite 101, Chula Vista, California.

Excluded:  All other employees, office clerical employees, professional employees, managerial employees, guards, confidential employees, and supervisors as defined in the Act.  

Eligible to vote are all per diem employees in the units who have worked an average of 4 hours or more per week during the 13 weeks immediately preceding the eligibility date for the election."
"Region 21, Los Angeles, California",21-RC-337318,"U.S. Renal Care, Inc.",Closed,03/06/2024,04/09/2024,"Certific. of Representative","Chula Vista",CA,B,"Single Labor Organization",Initial,03/28/2024,2,,"Service Employees International Union, United Healthcare Workers - West",2,,,,,,2,,,,"Service Employees International Union, United Healthcare Workers - West","UNIT A:

Included:  All full-time, regular part-time, and per diem home registered nurses (RN) employed by the Employer at its facility located at 2082 Otay Lakes Road, Suite 101, Chula Vista, California. 

Excluded:  All other employees, office clerical employees, managerial employees, guards, confidential employees, and supervisors as defined in the Act.   

Eligible to vote are all per diem employees in the units who have worked an average of 4 hours or more per week during the 13 weeks immediately preceding the eligibility date for the election.","UNIT B:

Included:  All full-time, regular part-time, and per diem dietitians and social workers employed by the Employer at its facility located at 2084 Otay Lakes Road, Suite 101, Chula Vista, California.

Excluded:  All other employees, office clerical employees, professional employees, managerial employees, guards, confidential employees, and supervisors as defined in the Act.  

Eligible to vote are all per diem employees in the units who have worked an average of 4 hours or more per week during the 13 weeks immediately preceding the eligibility date for the election.","UNIT B:

Included:  All full-time, regular part-time, and per diem dietitians and social workers employed by the Employer at its facility located at 2084 Otay Lakes Road, Suite 101, Chula Vista, California.

Excluded:  All other employees, office clerical employees, professional employees, managerial employees, guards, confidential employees, and supervisors as defined in the Act.  

Eligible to vote are all per diem employees in the units who have worked an average of 4 hours or more per week during the 13 weeks immediately preceding the eligibility date for the election.","UNIT B:

Included:  All full-time, regular part-time, and per diem dietitians and social workers employed by the Employer at its facility located at 2084 Otay Lakes Road, Suite 101, Chula Vista, California.

Excluded:  All other employees, office clerical employees, professional employees, managerial employees, guards, confidential employees, and supervisors as defined in the Act.  

Eligible to vote are all per diem employees in the units who have worked an average of 4 hours or more per week during the 13 weeks immediately preceding the eligibility date for the election."
"Region 27, Denver, Colorado",27-RM-337447,"The Hertz Corporation",Closed,03/07/2024,04/05/2024,"Certification of Results",Denver,CO,A,"Single Labor Organization",Initial,03/28/2024,57,,"Teamsters Local 455",18,,,,,27,45,,2,,,"Included: All full-time and regular part-time Customer Care Reps, Customer Care Reps Gold, Customer 
Care Rep Leads, Exit Gate Reps, Flex Service Reps, Gold Choice CRS Leads, and Instant Return Rep 
Leads employed by the Employer at its Denver International Airport Location in Denver, Colorado.
Excluded: Operations Clerks, Greeters, office clerical employees, confidential employees, temporary 
employees, managers, guards, professional employees
and supervisors as defined in the Act, and all other employees.
",,,
"Region 04, Philadelphia, Pennsylvania",04-RC-336810,"Wells Fargo Bank, N.A.",Closed,02/28/2024,04/05/2024,"Certific. of Representative","Egg Harbor City",NJ,A,"Single Labor Organization",Initial,03/28/2024,5,,"Wells Fargo Workers United - Communications Workers of America",4,,,,,1,5,,,,"Wells Fargo Workers United - Communications Workers of America","INCLUDED: All full-time and regular part-time Tellers, Personal Bankers, and Branch Operations Coordinators employed by the Employer at its facility located at 273 W. White Horse Pike, Egg Harbor City, New Jersey.

EXCLUDED: All other employees, Branch Managers, Branch Service Managers, Financial Advisors, Confidential Employees, Office Clerical Employees, Guards and Supervisors as defined in the Act.
",,,
"Region 25, Indianapolis, Indiana",25-RC-333091,"Fountainview LaPorte Operating LLC d/b/a Brickyard Healthcare - Terrace Care Center",Closed,01/05/2024,04/04/2024,"Certific. of Representative","La Porte",IN,B,"Single Labor Organization",Initial,03/27/2024,17,,"Teamsters Local 135",17,,,,,,17,,,,"Teamsters Local 135","Voting Group A - Professional Unit

Included: All full-time, part-time, and PRN employees in the classification of Registered Nurse (RN) employed by the Employer at its 1900 Andrew Avenue, La Porte, Indiana facility.

Excluded: All employees in the classification of Licensed Practical Nurse (LPN), office clerical employees, nonprofessional employees, managers, guards and supervisors as defined in the Act, and all other employees.

Voting Group B - Nonprofessional Unit

Included: All full-time, part-time, and PRN employees in the classification of Licensed Practical Nurse (LPN) employed by the Employer at its 1900 Andrew Avenue, La Porte, Indiana facility.

Excluded: All employees in the classification of Registered Nurse (RN), office clerical employees, professional employees, managers, guards and supervisors as defined in the Act, and all other employees.",,,
"Region 20, San Francisco, California",20-RM-333080,"Major League Cricket LLC & MLC Players LLC",Closed,01/08/2024,04/09/2024,"Certific. of Representative","San Francisco",CA,A,"Single Labor Organization",Initial,03/27/2024,112,3,"United States Cricketers' Association",30,,,,,1,31,,7,,"United States Cricketers' Association","All full-time and regular part-time professional cricketers employed by Major League Cricket LLC and MLC Players LLC—wholly owned subsidiaries of American Cricket Enterprises LLC—who have been contracted to play in the Employers’ Major League Cricket tournament; excluding all other employees, confidential employees, managers, guards, and supervisors as defined in the Act.",,,
"Region 32, Oakland, California",32-RC-333135,"Transdev Services, Inc.",Closed,01/08/2024,04/05/2024,"Certification of Results",Tulare,CA,A,"Single Labor Organization",Initial,03/27/2024,7,,"Amalgamated Transit Union Local 1027",6,,,,,,6,,1,,"Amalgamated Transit Union Local 1027","All full-time and regular part-time customer service representatives employed by the Employer at 25430 Road 140, Tulare, CA 93274, 360 N. K Street, Tulare, CA 93274; and 180 E. Merced Street, Dinuba, CA; excluding all other employees, employees represented by a labor organization, professional employees, employees represented by a labor origination, confidential employees, office clerical employees, guards, and supervisors as defined by the Act.",,,
"Region 14, Saint Louis, Missouri",14-RD-334374,"RailCrew Xpress, LLC",Closed,01/26/2024,04/05/2024,"Certification of Results",Thayer,MO,A,"Single Labor Organization",Initial,03/27/2024,17,,"District Lodge 9, International Association of Machinists and Aerospace Workers, AFL-CIO",,,,,,15,15,,,,"District Lodge 9, International Association of Machinists and Aerospace Workers, AFL-CIO","All full-time and regular part-time drivers, including yard drivers, road/long-haul drivers, radius drivers employed by the Employer from the BNSF Depot located in Thayer, Missouri, but EXCLULDING office clerical and professional employees, guards and supervisors as defined in the Act, lead drivers and assistant lead drivers.",,,
"Region 21, Los Angeles, California",21-RM-335063,"Brilliant Corners",Closed,02/02/2024,04/08/2024,"Certific. of Representative","Los Angeles",CA,A,"Single Labor Organization",Initial,03/27/2024,314,1,"Office and Professional Employees International Union, Local 30; AFL-CIO",178,,,,,61,239,,3,,"Office and Professional Employees International Union, Local 30; AFL-CIO","INCLUDED:	All full-time and regular part-time Project Managers, Development Project Managers, Senior Development Project Managers, Senior Project Managers, Project Coordinators, Associate Project Managers, Housing Coordinators, Housing Acquisition Specialists, Program Associates, Program Operations Supervisors, Senior Case Managers, Case Managers, ERC Case Managers, Operations Specialists, Senior Operations Specialists, Senior Housing Coordinators, Policy Analysts, FHSP Quality Assurance Managers, FHSP Communication Managers, Rent Subsidy Administrators, Operations Specialists-Grants and Contracts Payments, FHSP Housing Quality Standards Assistant Managers, Occupancy Specialists, CIIP Project Managers, CIIP Project Coordinators, SF Housing Platform Senior Housing Coordinators, Northern California Contracts Specialists, Senior Housing Acquisition Specialists, Northern California Housing Services Occupancy Specialists, Lead Maintenance Technicians, Maintenance Technicians, Senior Maintenance Technicians, Compliance Specialists, Interim Program Coordinators, Community Managers, Staff Accountants, Senior Accountants, Budget Analysts, Financial Systems Analysts, Data Analysts, Help Desk Specialists, Salesforce Administrators, IT Support Specialists, Technology Training Specialists, Analytics Engineers, Program Trainers, Senior Recruiters, Senior Trainers, Trainers-Culture and Engagement, Lead Recruiters, Senior Receptionists, Receptionists, Training Coordinators, Community Programs Predictive Data Analysts, Marketing and Communications Specialists, Fund Development Associates, Marketing and Events Associates, Southern California External Affairs Associates, Salesforce Support Specialists, and Program Managers (DHS) employed by the Employer at its facilities currently located at 854 Folsom Street, San Francisco, California; 1660 Hotel Circle North, Suite 204 San Diego, California; 527 West 7th Street, Los Angeles, California; 1650 So. Amphlett Blvd., Suite 210, San Mateo, California and 3600 Lime Street, Building #2, Suites 214-215, Riverside, California. 
	
EXCLUDED:	All other employees, professional employees, managerial employees, guards, and supervisors as defined in the Act.

OTHERS PERMITTED TO VOTE: The parties have agreed that Tavares Robinson, Max Wilcox, Andrei Hluski and Ashley Mejia may vote in the election but their ballots will be challenged since their eligibility has not been resolved.  No decision has been made regarding whether the individuals in these classifications or groups are included in, or excluded from, the bargaining unit.  The eligibility or inclusion of these individuals will be resolved, if necessary, following the election.
",,,
"Region 21, Los Angeles, California",21-RC-335075,"Brilliant Corners",Closed,02/05/2024,04/08/2024,"Certific. of Representative","Los Angeles",CA,A,"Single Labor Organization",Initial,03/27/2024,314,1,"Office and Professional Employees International Union Local 30, AFL-CIO",178,,,,,61,239,,3,,"Office and Professional Employees International Union Local 30, AFL-CIO","INCLUDED: All full-time and regular part-time Project Managers, Development Project Managers, Senior Development Project, Managers, Senior Project Managers, Project Coordinators, Associate Project Managers, Housing Coordinators, Housing Acquisition Specialists, Program Associates, Program, Operations Supervisors, Senior Case Managers, Case Managers, ERC Case Managers, Operations Specialists, Senior
Operations Specialists, Senior Housing Coordinators, Policy Analysts, FHSP Quality Assurance Managers, FHSP Communication Managers, Rent Subsidy Administrators, Operations Specialists-Grants and Contracts Payments, FHSP Housing Quality Standards Assistant Managers, Occupancy Specialists, CIIP Project Managers, CIIP Project Coordinators, SF Housing Platform Senior Housing Coordinators, Northern
California Contracts Specialists, Senior Housing Acquisition Specialists, Northern California Housing Services Occupancy Specialists, Lead Maintenance Technicians, Maintenance Technicians, Senior Maintenance Technicians, Compliance Specialists, Interim Program Coordinators, Community Managers, Staff Accountants, Senior Accountants, Budget Analysts, Financial Systems Analysts, Data Analysts, Help Desk
Specialists, Salesforce Administrators, IT Support Specialists, Technology Training Specialists, Analytics Engineers, Program
Trainers, Senior Recruiters, Senior Trainers, Trainers-Culture and Engagement, Lead Recruiters, Senior Receptionists, Receptionists, Training Coordinators, Community Programs Predictive Data Analysts, Marketing and Communications Specialists, Fund Development Associates, Marketing and Events Associates, Southern California External Affairs Associates, Salesforce Support Specialists, and Program
Managers (DHS) employed by the Employer at its facilities currently located at 854 Folsom Street, San Francisco, California; 1660 Hotel Circle North, Suite 204 San Diego, California; 527 West 7th Street, Los Angeles, California; 1650 So. Amphlett Blvd., Suite 210, San Mateo, California and 3600 Lime Street, Building #2, Suites 214-215, Riverside, California.

EXCLUDED: All other employees, professional employees, managerial
employees, guards, and supervisors as defined in the Act.

OTHERS PERMITTED TO VOTE: The parties have agreed that Tavares Robinson, Max Wilcox, Andrei Hluski and Ashley Mejia may vote in the election but their ballots will be challenged since their eligibility has not been resolved. No decision has been made regarding whether the individuals in these classifications or groups are included in, or excluded from, the bargaining unit. The eligibility or inclusion of these individuals will be resolved, if necessary, following the election.",,,
"Region 01, Boston, Massachusetts",01-RC-335594,"Worcester Polytechnic Institute",Closed,02/12/2024,04/04/2024,"Certific. of Representative",Worcester,MA,A,"Single Labor Organization",Initial,03/27/2024,72,,"WPI Resident Advisor Union, United Automobile, Aerospace and Agricultural Implement Workers of America (WPI-RAU)",38,,,,,2,40,,,,"WPI Resident Advisor Union, United Automobile, Aerospace and Agricultural Implement Workers of America (WPI-RAU)","Included: All undergraduate and graduate students who are enrolled full-time in a degree program at WPI and employed as resident advisor or graduate housing advisor during the regular academic year (A, B, C, D, E Terms).  
 
Excluded: All office clerical employees, managers, guards, and professional employees and supervisors as defined in the Act. 
",,,
"Region 29, Brooklyn, New York",29-RC-336209,"Starbucks Corporation",Closed,02/20/2024,04/09/2024,"Certific. of Representative","Garden City",NY,A,"Single Labor Organization",Initial,03/27/2024,16,,"Workers United",7,,,,,3,11,,1,,"Workers United","Included: All full-time and regular part-time Baristas and Shift Supervisors employed by the Employer at its Store #7627 located at 184 7th Street, Garden City, NY 11530.
Excluded: All store managers, assistant store managers, officer clerical, confidential employees, managerial employees, guards, professional employees and supervisors as defined by the Act, and all other employees. 
",,,
"Region 29, Brooklyn, New York",29-RC-336286,"Starbucks Corporation",Closed,02/20/2024,04/09/2024,"Certific. of Representative",Westbury,NY,A,"Single Labor Organization",Initial,03/27/2024,12,,"Workers United a/w SEIU",6,,,,,5,11,,,,"Workers United a/w SEIU","Included: All full-time and regular part-time Baristas and Shift Supervisors employed by the Employer at its Store #7624 located at 379 Glen Cove Rd., Westbury, NY 11590.
Excluded: All store managers, assistant store managers, office clerical, confidential employees, managerial employees, guards, professional employees and supervisors as defined by the Act, and all other employees.",,,
"Region 19, Seattle, Washington",19-RC-336190,"Starbucks Corporation",Closed,02/20/2024,04/04/2024,"Certific. of Representative","Mill Creek",WA,A,"Single Labor Organization",Initial,03/27/2024,25,,"Workers United, affiliated with Service Employees International Union",21,,,,,1,22,,,,"Workers United, affiliated with Service Employees International Union","All full-time and regular part-time baristas and shift supervisors employed by the Employer at its facility located at 16314 Bothell Everett Hwy, Mill Creek, WA; excluding all store managers, assistant store managers, office clericals, confidential employees, managerial employees, and all other employees, professional employees, and guards and supervisors as defined in the Act.
",,,
"Region 27, Denver, Colorado",27-RC-336351,"Starbucks Corporation",Closed,02/22/2024,04/04/2024,"Certification of Results",Lakewood,CO,A,"Single Labor Organization",Initial,03/27/2024,22,,"Chicago & Midwest Regional Joint Board, Workers United/SEIU",7,,,,,12,19,,,,,"Included: All full-time and regular part-time baristas and shift supervisors employed by the Employer at its Store No. 5718 located in Lakewood, Colorado.

Excluded: All Store Managers, Assistant Store Managers, office clerical employees, confidential employees, managerial employees, professional employees, guards, and supervisors, as defined in the Act.
",,,
"Region 18, Minneapolis, Minnesota",18-RD-336788,"Allied Construction Services, Inc.",Closed,02/28/2024,05/01/2024,"Certific. of Representative","Des Moines",IA,A,"Single Labor Organization",Initial,03/27/2024,13,,"Laborers' Local 177",6,,,,,4,10,,3,Y,"Laborers' Local 177","INCLUDED: All full-time and regular part-time Laborers employed by the Employer
 
EXCLUDED: All other employees, including office clerical employees, professional employees, guards and supervisors as defined by the National Labor Relations Act. 
",,,
"Region 10, Atlanta, Georgia",10-RC-336804,"Crescent Paper Tube Company",Closed,02/29/2024,04/05/2024,"Certific. of Representative",Lewisport,KY,A,"Single Labor Organization",Initial,03/27/2024,20,,"United Steel, Paper and Forestry, Rubber, Manufacturing, Energy, Allied Industrial and Service Workers International Union, AFL-CIO-CLC",16,,,,,4,20,,,,"United Steel, Paper and Forestry, Rubber, Manufacturing, Energy, Allied Industrial and Service Workers International Union, AFL-CIO-CLC","All full time and regular part time production employees, maintenance employees, and truck drivers employed by Crescent Paper Tube Company at its facility located at 76 Industrial Park Road, Lewisport, Kentucky 42351, but excluding all professional employees, managerial employees, office clerical employees, guards and supervisors as defined by the Act.",,,
"Region 01, Boston, Massachusetts",01-RM-336998,"United Rentals (North America), Inc.",Closed,03/01/2024,04/04/2024,"Certification of Results",Westborough,MA,A,"Single Labor Organization",Initial,03/27/2024,17,,"INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 4",2,,,,,14,16,,,,,"All full-time and regular part-time drivers, technicians, and equipment assistants employed by the Employer at its Westborough, Massachusetts facility, but excluding, clerical employees, and guards, professional employees, and supervisors as defined in the Act.",,,
"Region 07, Detroit, Michigan",07-RC-334859,"Lakeside Software, LLC",Closed,01/31/2024,04/05/2024,"Certific. of Representative","Ann Arbor",MI,A,"Single Labor Organization",Initial,03/27/2024,34,,"Communications Workers of America (CWA), AFL-CIO/CLC",19,,,,,13,32,,,,"Communications Workers of America (CWA), AFL-CIO/CLC","Included:  All full time and regular part time employees in the following titles working at or out of the Employer’s facility currently located at 201 South Main Street, Ann Arbor, MI 48104:  Associate DevOps Engineer, DevOps Engineer, Engineer L3, Manual QA Engineer, Principal Engineer, QA Automation Engineer, QA Engineer, Senior Engineer, Senior QA Automation Engineer, Software Engineer, QA Analyst, Staff Engineer, Senior Software Engineer, Data Platform Engineer, and Data Scientist.

Excluded:  All guards and supervisors as defined by the Act, and all other employees.",,,
"Region 29, Brooklyn, New York",29-RC-336424,"Brooklyn Swedish Cars LLC",Closed,02/20/2024,04/11/2024,"Certific. of Representative",Brooklyn,NY,A,"Single Labor Organization",Initial,03/26/2024,9,,"United Service Workers Union Local 255, IUJAT",6,,,,,1,,,,,"United Service Workers Union Local 255, IUJAT","Included: All full-time and regular part-time service technicians and all full-time parts department employees employed by the Employer at its 148 39th Street Brooklyn, NY facility.
Excluded: All other employees, including office clerical, dispatchers, guards, managers, salespersons, advisors, and supervisors as defined by the Act.",,,
"Region 31, Los Angeles, California",31-RC-335538,"DreamWorks Animation LLC",Closed,02/09/2024,04/03/2024,"Certific. of Representative",Glendale,CA,A,"Single Labor Organization",Initial,03/26/2024,159,3,"International Alliance of Theatrical Stage Employees, Moving Picture Technicians, Artists and Allied Crafts of the United States, its Territories, and Canada (IATSE)",94,,,,,41,135,,2,,"International Alliance of Theatrical Stage Employees, Moving Picture Technicians, Artists and Allied Crafts of the United States, its Territories, and Canada (IATSE)","Included: All employees employed by the Employer to perform services in the County of Los Angeles, or employed by the Employer in the County of Los Angeles to perform services outside said County, in any of the job classifications hereinafter set forth except where the employee is required to work under the jurisdiction of another union contract: Assistant to Producer/Director, Production Assistant, Production Coordinator, Production Supervisor, Associate Production Manager, Production Manager when assigned to episodic television production, Script Coordinator, Post Production Coordinator, Post Production Supervisor, and Post Production Assistant.

Excluded: All other employees, managers, confidential employees, guards, and supervisors as defined by the Act, as amended.



",,,
"Region 16, Fort Worth, Texas",16-RC-336240,"Starbucks Corporation",Closed,02/21/2024,04/03/2024,"Certific. of Representative",Denton,TX,A,"Single Labor Organization",Initial,03/26/2024,29,,"Workers United",16,,,,,4,20,,,,"Workers United","Included: All full-time and regular part-time Baristas and Shift Supervisors employed by the Employers at its Store#11149 located at 2300 S. Loop 288, Denton, TX 76205.

Excluded:  All other employees, Store Managers, Assistant Store Managers, officer clerical employees, professional employees, guards and supervisors as defined in the Act.",,,
"Region 01, Boston, Massachusetts",01-RC-336502,"Student Transportation of America, Inc.",Closed,02/26/2024,04/03/2024,"Certific. of Representative",Bedford,NH,A,"Single Labor Organization",Initial,03/26/2024,49,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS LOCAL 633",40,,,,,2,42,,1,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS LOCAL 633","All full-time and regular part-time bus drivers and monitors employed by the Employer at its Bedford, New Hampshire location; but excluding dispatchers, mechanics, assistant managers, managers, office clerical employees, confidential employees, and professional employees, guards, and supervisors as defined in the Act.",,,
"Region 02, New York, New York",02-RC-336638,"Optum Medical Care",Closed,02/27/2024,04/10/2024,"Certific. of Representative","Yorktown Heights",NY,A,"Single Labor Organization",Initial,03/26/2024,70,,"1199SEIU United Healthcare Workers East",54,,,,,5,59,,,,"1199SEIU United Healthcare Workers East","VOTING GROUP – UNIT A (PROFESSIONAL UNIT):

Included: All full-time, regular part-time, and per diem* professional employees, working for the Employer at its facility located at 355 Kear Street, Yorktown Heights, New York, 10598, including employees in the following job titles: Registered Nurse, Nurse Practitioner, Physician Assistant, and Midwife. 

Excluded: All non-professional employees, Physicians, confidential employees, guards, managerial and supervisory employees as defined in the Act.

*Per Diem employees eligible to vote are those who averaged 4 hours or more during the 13-week period preceding March 2, 2024, per Davison-Paxon, 185 NLRB 21 (1970).","VOTING GROUP – UNIT B (NON - PROFESSIONAL UNIT):

Included: All full-time, regular part-time, and per diem* non-professional employees, working for the Employer at its facility located at 355 Kear Street, Yorktown Heights, New York, 10598, including employees in the following job titles: Patient Assistance, Ultrasound Technologist, Medical Assistant, Licensed Practical Nurse, Radiology Technologist, Associate Medical Assistant, Practice Assistant, X-Ray Technologist, Clerical Support, Radiology Scheduler, Phlebotomist, Centralized Scheduler, CT Technologist, MRI Technologist, Scheduling Maintenance, Clinical Services Coordinator, and Mammography Technologist. 

Excluded: All professional employees, confidential employees, guards, managerial and supervisory employees as defined in the Act. 

*Per Diem employees eligible to vote are those who averaged 4 hours or more during the 13-week period preceding March 2, 2024, per Davison-Paxon, 185 NLRB 21 (1970).","VOTING GROUP – UNIT B (NON - PROFESSIONAL UNIT):

Included: All full-time, regular part-time, and per diem* non-professional employees, working for the Employer at its facility located at 355 Kear Street, Yorktown Heights, New York, 10598, including employees in the following job titles: Patient Assistance, Ultrasound Technologist, Medical Assistant, Licensed Practical Nurse, Radiology Technologist, Associate Medical Assistant, Practice Assistant, X-Ray Technologist, Clerical Support, Radiology Scheduler, Phlebotomist, Centralized Scheduler, CT Technologist, MRI Technologist, Scheduling Maintenance, Clinical Services Coordinator, and Mammography Technologist. 

Excluded: All professional employees, confidential employees, guards, managerial and supervisory employees as defined in the Act. 

*Per Diem employees eligible to vote are those who averaged 4 hours or more during the 13-week period preceding March 2, 2024, per Davison-Paxon, 185 NLRB 21 (1970).","VOTING GROUP – UNIT B (NON - PROFESSIONAL UNIT):

Included: All full-time, regular part-time, and per diem* non-professional employees, working for the Employer at its facility located at 355 Kear Street, Yorktown Heights, New York, 10598, including employees in the following job titles: Patient Assistance, Ultrasound Technologist, Medical Assistant, Licensed Practical Nurse, Radiology Technologist, Associate Medical Assistant, Practice Assistant, X-Ray Technologist, Clerical Support, Radiology Scheduler, Phlebotomist, Centralized Scheduler, CT Technologist, MRI Technologist, Scheduling Maintenance, Clinical Services Coordinator, and Mammography Technologist. 

Excluded: All professional employees, confidential employees, guards, managerial and supervisory employees as defined in the Act. 

*Per Diem employees eligible to vote are those who averaged 4 hours or more during the 13-week period preceding March 2, 2024, per Davison-Paxon, 185 NLRB 21 (1970)."
"Region 01, Boston, Massachusetts",01-RC-336710,"AMERICAN MEDICAL RESPONSE OF MASSACHUSETTS, INC.",Closed,02/28/2024,04/03/2024,"Certific. of Representative",Springfield,MA,A,"Single Labor Organization",Initial,03/26/2024,204,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS  LOCAL 404",132,,,,,2,134,,3,,"INTERNATIONAL BROTHERHOOD OF TEAMSTERS  LOCAL 404","All full time and regular part time emergency medical technicians, paramedics and chair drivers employed by the Employer at its Springfield and Greenfield Massachusetts facilities but excluding, managerial employees, confidential employees, and guards, professional employees, and supervisors as defined in the Act.",,,
"Region 14, Saint Louis, Missouri",14-RC-336813,"Equipmentshare.com, Inc.",Closed,02/29/2024,04/04/2024,"Certification of Results","Cape Girardeau",MO,A,"Single Labor Organization",Initial,03/26/2024,11,,"International Union of Operating Engineers, Local 513",5,,,,,6,,,,,"International Union of Operating Engineers, Local 513","All hourly full-time and regular part-time drivers, shop mechanics, field mechanics, mechanic apprentices, and utility men employed by the Employer at its 281 Rambler Drive, Cape Girardeau, MO facility, but EXCLUDING office clerical employees, professional employees, guards, and supervisors as defined in the Act, and all other employees.",,,
"Region 04, Philadelphia, Pennsylvania",04-RC-336940,"Cetronia Ambulance Corps, Inc.",Closed,03/01/2024,04/03/2024,"Certification of Results",Allentown,PA,A,"Single Labor Organization",Initial,03/26/2024,119,,"American Federation of State, County and Municipal Employees, District Council 88, AFL-CIO",28,,,,,77,105,,3,,,"Included: All full-time, regular part-time, and per diem Paramedics, Emergency Medical Technicians, and Paratransit Drivers, including Paratransit Crew Chiefs, employed by the Employer at its facility located at 4300 Broadway, Allentown, Pennsylvania and who currently work at the following locations: Lynn Township (Community Fire Company New Tripoli), Upper Macungie Township (Station 56), Weisenberg Township (Weisenberg Volunteer Fire Department), and Whitehall Township (Whitehall/Coplay Station).

Also eligible to vote are all employees in the unit who have worked an average of four (4) hours or more per week during the 13 weeks immediately preceding the eligibility date for the election. 

Excluded: All other employees, confidential employees, managerial employees, dispatch and communication center employees, guards and supervisors as defined in the Act.",,,
